year,state,state_po,county_fips,county_name,dem,rep,total
2016,GEORGIA,GA,13011,BANKS,684.0,6134.0,6975.0
2016,GEORGIA,GA,13013,BARROW,6580.0,21108.0,29060.0
2016,GEORGIA,GA,13015,BARTOW,8212.0,29911.0,39550.0
2016,GEORGIA,GA,13017,BEN HILL,2101.0,3739.0,5936.0
2016,GEORGIA,GA,13019,BERRIEN,1047.0,5422.0,6590.0
2016,GEORGIA,GA,13021,BIBB,36787.0,24043.0,62596.0
2016,GEORGIA,GA,13023,BLECKLEY,1101.0,3719.0,4974.0
2016,GEORGIA,GA,13025,BRANTLEY,619.0,5567.0,6301.0
2016,GEORGIA,GA,13027,BROOKS,2528.0,3701.0,6336.0
2016,GEORGIA,GA,13029,BRYAN,4014.0,10529.0,15173.0
2016,GEORGIA,GA,13031,BULLOCH,9261.0,15097.0,25316.0
2016,GEORGIA,GA,13033,BURKE,4731.0,4491.0,9351.0
2016,GEORGIA,GA,13035,BUTTS,2566.0,6717.0,9514.0
2016,GEORGIA,GA,13037,CALHOUN,1179.0,830.0,2025.0
2016,GEORGIA,GA,13039,CAMDEN,5930.0,12310.0,18901.0
2016,GEORGIA,GA,13043,CANDLER,1026.0,2664.0,3763.0
2016,GEORGIA,GA,13045,CARROLL,12464.0,30029.0,44121.0
2016,GEORGIA,GA,13047,CATOOSA,4771.0,20876.0,26757.0
2016,GEORGIA,GA,13049,CHARLTON,1004.0,2951.0,4016.0
2016,GEORGIA,GA,13051,CHATHAM,62290.0,45688.0,112142.0
2016,GEORGIA,GA,13053,CHATTAHOOCHEE,594.0,751.0,1390.0
2016,GEORGIA,GA,13055,CHATTOOGA,1613.0,6462.0,8252.0
2016,GEORGIA,GA,13057,CHEROKEE,25231.0,80649.0,112043.0
2016,GEORGIA,GA,13059,CLARKE,29603.0,12717.0,44976.0
2016,GEORGIA,GA,13061,CLAY,697.0,566.0,1273.0
2016,GEORGIA,GA,13063,CLAYTON,78220.0,12645.0,92859.0
2016,GEORGIA,GA,13065,CLINCH,686.0,1727.0,2455.0
2016,GEORGIA,GA,13067,COBB,160121.0,152912.0,330819.0
2016,GEORGIA,GA,13069,COFFEE,4094.0,9588.0,13915.0
2016,GEORGIA,GA,13071,COLQUITT,3463.0,9898.0,13624.0
2016,GEORGIA,GA,13073,COLUMBIA,18887.0,43085.0,64743.0
2016,GEORGIA,GA,13075,COOK,1753.0,4176.0,6057.0
2016,GEORGIA,GA,13077,COWETA,16583.0,42533.0,61745.0
2016,GEORGIA,GA,13079,CRAWFORD,1421.0,3635.0,5176.0
2016,GEORGIA,GA,13081,CRISP,2837.0,4549.0,7512.0
2016,GEORGIA,GA,13083,DADE,965.0,5051.0,6242.0
2016,GEORGIA,GA,13085,DAWSON,1448.0,9900.0,11765.0
2016,GEORGIA,GA,13087,DECATUR,4124.0,6020.0,10286.0
2016,GEORGIA,GA,13089,DEKALB,251370.0,51468.0,314757.0
2016,GEORGIA,GA,13091,DODGE,1839.0,5021.0,7009.0
2016,GEORGIA,GA,13093,DOOLY,1872.0,1951.0,3859.0
2016,GEORGIA,GA,13095,DOUGHERTY,23311.0,10232.0,34087.0
2016,GEORGIA,GA,13097,DOUGLAS,31005.0,24817.0,57738.0
2016,GEORGIA,GA,13099,EARLY,2168.0,2552.0,4785.0
2016,GEORGIA,GA,13101,ECHOLS,156.0,1007.0,1182.0
2016,GEORGIA,GA,13103,EFFINGHAM,4853.0,17874.0,23458.0
2016,GEORGIA,GA,13105,ELBERT,2539.0,5292.0,7987.0
2016,GEORGIA,GA,13107,EMANUEL,2435.0,5335.0,7860.0
2016,GEORGIA,GA,13109,EVANS,1130.0,2404.0,3613.0
2016,GEORGIA,GA,13111,FANNIN,1923.0,9632.0,11812.0
2016,GEORGIA,GA,13113,FAYETTE,23284.0,35048.0,60913.0
2016,GEORGIA,GA,13115,FLOYD,9159.0,24114.0,34608.0
2016,GEORGIA,GA,13117,FORSYTH,23462.0,69851.0,98221.0
2016,GEORGIA,GA,13119,FRANKLIN,1243.0,7054.0,8502.0
2016,GEORGIA,GA,13121,FULTON,297051.0,117783.0,431391.0
2016,GEORGIA,GA,13123,GILMER,1965.0,10477.0,12773.0
2016,GEORGIA,GA,13125,GLASCOCK,138.0,1235.0,1390.0
2016,GEORGIA,GA,13127,GLYNN,11775.0,21512.0,34263.0
2016,GEORGIA,GA,13129,GORDON,3181.0,15191.0,18959.0
2016,GEORGIA,GA,13131,GRADY,3013.0,6053.0,9213.0
2016,GEORGIA,GA,13133,GREENE,3199.0,5490.0,8852.0
2016,GEORGIA,GA,13135,GWINNETT,166153.0,146989.0,328331.0
2016,GEORGIA,GA,13137,HABERSHAM,2483.0,13190.0,16243.0
2016,GEORGIA,GA,13139,HALL,16180.0,51733.0,70694.0
2016,GEORGIA,GA,13141,HANCOCK,2701.0,843.0,3580.0
2016,GEORGIA,GA,13143,HARALSON,1475.0,9585.0,11357.0
2016,GEORGIA,GA,13145,HARRIS,4086.0,11936.0,16502.0
2016,GEORGIA,GA,13147,HART,2585.0,7286.0,10117.0
2016,GEORGIA,GA,13149,HEARD,743.0,3370.0,4223.0
2016,GEORGIA,GA,13151,HENRY,50057.0,45724.0,98766.0
2016,GEORGIA,GA,13153,HOUSTON,22553.0,35430.0,60079.0
2016,GEORGIA,GA,13155,IRWIN,891.0,2716.0,3670.0
2016,GEORGIA,GA,13157,JACKSON,4491.0,21784.0,27190.0
2016,GEORGIA,GA,13159,JASPER,1544.0,4360.0,6045.0
2016,GEORGIA,GA,13161,JEFF DAVIS,901.0,4104.0,5096.0
2016,GEORGIA,GA,13163,JEFFERSON,3821.0,3063.0,6968.0
2016,GEORGIA,GA,13165,JENKINS,1123.0,1895.0,3056.0
2016,GEORGIA,GA,13167,JOHNSON,1136.0,2519.0,3686.0
2016,GEORGIA,GA,13169,JONES,3961.0,8305.0,12551.0
2016,GEORGIA,GA,13171,LAMAR,2270.0,5190.0,7612.0
2016,GEORGIA,GA,13173,LANIER,806.0,1984.0,2871.0
2016,GEORGIA,GA,13175,LAURENS,6752.0,12411.0,19530.0
2016,GEORGIA,GA,13177,LEE,3170.0,10646.0,14143.0
2016,GEORGIA,GA,13179,LIBERTY,9556.0,6134.0,16143.0
2016,GEORGIA,GA,13181,LINCOLN,1273.0,2759.0,4102.0
2016,GEORGIA,GA,13183,LONG,1360.0,2626.0,4117.0
2016,GEORGIA,GA,13185,LOWNDES,15064.0,21635.0,37805.0
2016,GEORGIA,GA,13187,LUMPKIN,2220.0,9619.0,12425.0
2016,GEORGIA,GA,13189,MCDUFFIE,3699.0,5432.0,9268.0
2016,GEORGIA,GA,13191,MCINTOSH,2303.0,3487.0,5903.0
2016,GEORGIA,GA,13193,MACON,2705.0,1540.0,4287.0
2016,GEORGIA,GA,13195,MADISON,2425.0,9201.0,11998.0
2016,GEORGIA,GA,13197,MARION,1213.0,1921.0,3190.0
2016,GEORGIA,GA,13199,MERIWETHER,3804.0,5222.0,9217.0
2016,GEORGIA,GA,13201,MILLER,623.0,1891.0,2544.0
2016,GEORGIA,GA,13205,MITCHELL,3493.0,4279.0,7880.0
2016,GEORGIA,GA,13207,MONROE,3571.0,8832.0,12687.0
2016,GEORGIA,GA,13209,MONTGOMERY,847.0,2670.0,3576.0
2016,GEORGIA,GA,13211,MORGAN,2663.0,6559.0,9475.0
2016,GEORGIA,GA,13213,MURRAY,1800.0,10341.0,12458.0
2016,GEORGIA,GA,13215,MUSCOGEE,39851.0,26976.0,69032.0
2016,GEORGIA,GA,13217,NEWTON,21943.0,20913.0,43987.0
2016,GEORGIA,GA,13219,OCONEE,5581.0,13425.0,20149.0
2016,GEORGIA,GA,13221,OGLETHORPE,1831.0,4625.0,6674.0
2016,GEORGIA,GA,13223,PAULDING,18025.0,44662.0,64890.0
2016,GEORGIA,GA,13225,PEACH,5100.0,5413.0,10752.0
2016,GEORGIA,GA,13227,PICKENS,1979.0,11651.0,14038.0
2016,GEORGIA,GA,13229,PIERCE,903.0,6302.0,7311.0
2016,GEORGIA,GA,13231,PIKE,1240.0,7278.0,8725.0
2016,GEORGIA,GA,13233,POLK,2867.0,11014.0,14215.0
2016,GEORGIA,GA,13235,PULASKI,1104.0,2437.0,3605.0
2016,GEORGIA,GA,13237,PUTNAM,2758.0,6544.0,9488.0
2016,GEORGIA,GA,13239,QUITMAN,461.0,575.0,1044.0
2016,GEORGIA,GA,13241,RABUN,1444.0,6287.0,7992.0
2016,GEORGIA,GA,13243,RANDOLPH,1598.0,1271.0,2899.0
2016,GEORGIA,GA,13245,RICHMOND,48814.0,24461.0,75515.0
2016,GEORGIA,GA,13247,ROCKDALE,23255.0,13478.0,37869.0
2016,GEORGIA,GA,13249,SCHLEY,401.0,1472.0,1909.0
2016,GEORGIA,GA,13251,SCREVEN,2300.0,3305.0,5715.0
2016,GEORGIA,GA,13253,SEMINOLE,1189.0,2345.0,3588.0
2016,GEORGIA,GA,13255,SPALDING,9357.0,15646.0,25704.0
2016,GEORGIA,GA,13257,STEPHENS,1837.0,7686.0,9815.0
2016,GEORGIA,GA,13259,STEWART,1222.0,805.0,2058.0
2016,GEORGIA,GA,13261,SUMTER,5520.0,5276.0,10974.0
2016,GEORGIA,GA,13263,TALBOT,2002.0,1196.0,3246.0
2016,GEORGIA,GA,13265,TALIAFERRO,545.0,349.0,897.0
2016,GEORGIA,GA,13267,TATTNALL,1681.0,5096.0,6903.0
2016,GEORGIA,GA,13269,TAYLOR,1296.0,2064.0,3408.0
2016,GEORGIA,GA,13271,TELFAIR,1313.0,2450.0,3796.0
2016,GEORGIA,GA,13273,TERRELL,2267.0,1874.0,4189.0
2016,GEORGIA,GA,13275,THOMAS,7142.0,11228.0,18802.0
2016,GEORGIA,GA,13277,TIFT,4347.0,9584.0,14219.0
2016,GEORGIA,GA,13279,TOOMBS,2338.0,6615.0,9138.0
2016,GEORGIA,GA,13281,TOWNS,1210.0,5383.0,6764.0
2016,GEORGIA,GA,13283,TREUTLEN,862.0,1809.0,2703.0
2016,GEORGIA,GA,13285,TROUP,9713.0,15750.0,26111.0
2016,GEORGIA,GA,13287,TURNER,1246.0,2095.0,3398.0
2016,GEORGIA,GA,13289,TWIGGS,1971.0,2035.0,4059.0
2016,GEORGIA,GA,13291,UNION,1963.0,9852.0,12063.0
2016,GEORGIA,GA,13293,UPSON,3475.0,7292.0,10934.0
2016,GEORGIA,GA,13295,WALKER,4215.0,18950.0,23956.0
2016,GEORGIA,GA,13297,WALTON,8292.0,31125.0,40698.0
2016,GEORGIA,GA,13299,WARE,3440.0,8513.0,12184.0
2016,GEORGIA,GA,13301,WARREN,1314.0,991.0,2334.0
2016,GEORGIA,GA,13303,WASHINGTON,4200.0,4149.0,8461.0
2016,GEORGIA,GA,13305,WAYNE,2041.0,8153.0,10413.0
2016,GEORGIA,GA,13307,WEBSTER,473.0,630.0,1116.0
2016,GEORGIA,GA,13309,WHEELER,646.0,1421.0,2102.0
2016,GEORGIA,GA,13311,WHITE,1674.0,9761.0,11823.0
2016,GEORGIA,GA,13313,WHITFIELD,7937.0,21537.0,30658.0
2016,GEORGIA,GA,13315,WILCOX,852.0,2096.0,2976.0
2016,GEORGIA,GA,13317,WILKES,1848.0,2572.0,4486.0
2016,GEORGIA,GA,13319,WILKINSON,1894.0,2333.0,4287.0
2016,GEORGIA,GA,13321,WORTH,2020.0,6152.0,8295.0
2016,HAWAII,HI,15001,HAWAII,41259.0,17501.0,64867.0
2016,HAWAII,HI,15003,HONOLULU,175696.0,90326.0,285790.0
2016,HAWAII,HI,15007,KAUAI,16456.0,7574.0,26335.0
2016,HAWAII,HI,15009,MAUI,33480.0,13446.0,51945.0
2016,IDAHO,ID,16001,ADA,75677.0,93752.0,195669.0
2016,IDAHO,ID,16003,ADAMS,415.0,1556.0,2183.0
2016,IDAHO,ID,16005,BANNOCK,10342.0,17180.0,33416.0
2016,IDAHO,ID,16007,BEAR LAKE,255.0,2203.0,2928.0
2016,IDAHO,ID,16009,BENEWAH,770.0,3103.0,4185.0
2016,IDAHO,ID,16011,BINGHAM,2924.0,10907.0,16625.0
2016,IDAHO,ID,16013,BLAINE,6416.0,3340.0,10724.0
2016,IDAHO,ID,16015,BOISE,777.0,2673.0,3814.0
2016,IDAHO,ID,16017,BONNER,5819.0,13343.0,20943.0
2016,IDAHO,ID,16019,BONNEVILLE,8930.0,26699.0,44221.0
2016,IDAHO,ID,16021,BOUNDARY,933.0,3789.0,5163.0
2016,IDAHO,ID,16023,BUTTE,160.0,914.0,1230.0
2016,IDAHO,ID,16025,CAMAS,110.0,410.0,590.0
2016,IDAHO,ID,16027,CANYON,16883.0,47222.0,72785.0
2016,IDAHO,ID,16029,CARIBOU,271.0,2275.0,3035.0
2016,IDAHO,ID,16031,CASSIA,1036.0,5949.0,8178.0
2016,IDAHO,ID,16033,CLARK,44.0,203.0,283.0
2016,IDAHO,ID,16035,CLEARWATER,704.0,2852.0,3801.0
2016,IDAHO,ID,16037,CUSTER,427.0,1777.0,2414.0
2016,IDAHO,ID,16039,ELMORE,1814.0,5816.0,8522.0
2016,IDAHO,ID,16041,FRANKLIN,385.0,3901.0,5499.0
2016,IDAHO,ID,16043,FREMONT,651.0,4090.0,5715.0
2016,IDAHO,ID,16045,GEM,1229.0,5980.0,7954.0
2016,IDAHO,ID,16047,GOODING,930.0,3743.0,5191.0
2016,IDAHO,ID,16049,IDAHO,1196.0,6441.0,8233.0
2016,IDAHO,ID,16051,JEFFERSON,976.0,8436.0,11475.0
2016,IDAHO,ID,16053,JEROME,1329.0,4644.0,6751.0
2016,IDAHO,ID,16055,KOOTENAI,16264.0,44449.0,66310.0
2016,IDAHO,ID,16057,LATAH,8093.0,7265.0,18173.0
2016,IDAHO,ID,16059,LEMHI,733.0,3011.0,4096.0
2016,IDAHO,ID,16061,LEWIS,270.0,1202.0,1590.0
2016,IDAHO,ID,16063,LINCOLN,360.0,1184.0,1748.0
2016,IDAHO,ID,16065,MADISON,1201.0,8941.0,15688.0
2016,IDAHO,ID,16067,MINIDOKA,1167.0,4887.0,6871.0
2016,IDAHO,ID,16069,NEZ PERCE,4828.0,10699.0,17201.0
2016,IDAHO,ID,16071,ONEIDA,184.0,1531.0,2068.0
2016,IDAHO,ID,16073,OWYHEE,591.0,3052.0,3925.0
2016,IDAHO,ID,16075,PAYETTE,1507.0,6489.0,8704.0
2016,IDAHO,ID,16077,POWER,699.0,1666.0,2758.0
2016,IDAHO,ID,16079,SHOSHONE,1384.0,3297.0,5120.0
2016,IDAHO,ID,16081,TETON,2159.0,2167.0,4976.0
2016,IDAHO,ID,16083,TWIN FALLS,6233.0,19828.0,29874.0
2016,IDAHO,ID,16085,VALLEY,1913.0,2906.0,5349.0
2016,IDAHO,ID,16087,WASHINGTON,776.0,3283.0,4455.0
2016,ILLINOIS,IL,17001,ADAMS,7676.0,22790.0,31951.0
2016,ILLINOIS,IL,17003,ALEXANDER,1262.0,1496.0,2846.0
2016,ILLINOIS,IL,17005,BOND,2068.0,4888.0,7530.0
2016,ILLINOIS,IL,17007,BOONE,8986.0,12282.0,23001.0
2016,ILLINOIS,IL,17009,BROWN,476.0,1796.0,2379.0
2016,ILLINOIS,IL,17011,BUREAU,6029.0,9281.0,16571.0
2016,ILLINOIS,IL,17013,CALHOUN,739.0,1721.0,2571.0
2016,ILLINOIS,IL,17015,CARROLL,2447.0,4434.0,7445.0
2016,ILLINOIS,IL,17017,CASS,1621.0,3216.0,5124.0
2016,ILLINOIS,IL,17019,CHAMPAIGN,50137.0,33368.0,91628.0
2016,ILLINOIS,IL,17021,CHRISTIAN,3992.0,10543.0,15459.0
2016,ILLINOIS,IL,17023,CLARK,1877.0,5622.0,7928.0
2016,ILLINOIS,IL,17025,CLAY,1020.0,5021.0,6350.0
2016,ILLINOIS,IL,17027,CLINTON,3945.0,12412.0,17419.0
2016,ILLINOIS,IL,17029,COLES,7309.0,13003.0,21863.0
2016,ILLINOIS,IL,17031,COOK,1611946.0,453287.0,2158615.0
2016,ILLINOIS,IL,17033,CRAWFORD,1992.0,6277.0,8728.0
2016,ILLINOIS,IL,17035,CUMBERLAND,1031.0,4206.0,5567.0
2016,ILLINOIS,IL,17037,DEKALB,20466.0,19091.0,43600.0
2016,ILLINOIS,IL,17039,DE WITT,1910.0,5077.0,7543.0
2016,ILLINOIS,IL,17041,DOUGLAS,1949.0,5698.0,8169.0
2016,ILLINOIS,IL,17043,DUPAGE,228622.0,166415.0,428769.0
2016,ILLINOIS,IL,17045,EDGAR,1793.0,5645.0,7873.0
2016,ILLINOIS,IL,17047,EDWARDS,434.0,2778.0,3347.0
2016,ILLINOIS,IL,17049,EFFINGHAM,3083.0,13635.0,17609.0
2016,ILLINOIS,IL,17051,FAYETTE,1819.0,7372.0,9585.0
2016,ILLINOIS,IL,17053,FORD,1414.0,4480.0,6396.0
2016,ILLINOIS,IL,17055,FRANKLIN,4727.0,13116.0,18711.0
2016,ILLINOIS,IL,17057,FULTON,6133.0,8492.0,15797.0
2016,ILLINOIS,IL,17059,GALLATIN,657.0,1942.0,2707.0
2016,ILLINOIS,IL,17061,GREENE,1205.0,4145.0,5585.0
2016,ILLINOIS,IL,17063,GRUNDY,8065.0,13454.0,23237.0
2016,ILLINOIS,IL,17065,HAMILTON,802.0,3206.0,4166.0
2016,ILLINOIS,IL,17067,HANCOCK,2139.0,6430.0,9121.0
2016,ILLINOIS,IL,17069,HARDIN,420.0,1653.0,2148.0
2016,ILLINOIS,IL,17071,HENDERSON,1155.0,2155.0,3518.0
2016,ILLINOIS,IL,17073,HENRY,8871.0,13985.0,24643.0
2016,ILLINOIS,IL,17075,IROQUOIS,2504.0,9750.0,13064.0
2016,ILLINOIS,IL,17077,JACKSON,11634.0,10843.0,24617.0
2016,ILLINOIS,IL,17079,JASPER,924.0,3975.0,5136.0
2016,ILLINOIS,IL,17081,JEFFERSON,4425.0,11695.0,16999.0
2016,ILLINOIS,IL,17083,JERSEY,2679.0,7748.0,10991.0
2016,ILLINOIS,IL,17085,JO DAVIESS,4462.0,6121.0,11334.0
2016,ILLINOIS,IL,17087,JOHNSON,1142.0,4649.0,6089.0
2016,ILLINOIS,IL,17089,KANE,103665.0,82734.0,199314.0
2016,ILLINOIS,IL,17091,KANKAKEE,18971.0,25129.0,47305.0
2016,ILLINOIS,IL,17093,KENDALL,24884.0,24961.0,53447.0
2016,ILLINOIS,IL,17095,KNOX,10083.0,10737.0,22243.0
2016,ILLINOIS,IL,17097,LAKE,171095.0,109767.0,303520.0
2016,ILLINOIS,IL,17099,LASALLE,19543.0,26689.0,49743.0
2016,ILLINOIS,IL,17101,LAWRENCE,1290.0,4521.0,6094.0
2016,ILLINOIS,IL,17103,LEE,5528.0,8612.0,15489.0
2016,ILLINOIS,IL,17105,LIVINGSTON,4023.0,10208.0,15269.0
2016,ILLINOIS,IL,17107,LOGAN,3313.0,8181.0,12401.0
2016,ILLINOIS,IL,17109,MCDONOUGH,5288.0,6795.0,13092.0
2016,ILLINOIS,IL,17111,MCHENRY,60803.0,71612.0,141750.0
2016,ILLINOIS,IL,17113,MCLEAN,36196.0,37237.0,79835.0
2016,ILLINOIS,IL,17115,MACON,18343.0,26866.0,48060.0
2016,ILLINOIS,IL,17117,MACOUPIN,6689.0,14322.0,22360.0
2016,ILLINOIS,IL,17119,MADISON,50587.0,70490.0,130179.0
2016,ILLINOIS,IL,17121,MARION,4369.0,11859.0,17074.0
2016,ILLINOIS,IL,17123,MARSHALL,1789.0,3785.0,5984.0
2016,ILLINOIS,IL,17125,MASON,2014.0,4058.0,6486.0
2016,ILLINOIS,IL,17127,MASSAC,1558.0,4846.0,6683.0
2016,ILLINOIS,IL,17129,MENARD,1817.0,4231.0,6515.0
2016,ILLINOIS,IL,17131,MERCER,3071.0,4807.0,8525.0
2016,ILLINOIS,IL,17133,MONROE,5535.0,12629.0,19354.0
2016,ILLINOIS,IL,17135,MONTGOMERY,3504.0,8630.0,12978.0
2016,ILLINOIS,IL,17137,MORGAN,4696.0,9076.0,14800.0
2016,ILLINOIS,IL,17139,MOULTRIE,1481.0,4455.0,6283.0
2016,ILLINOIS,IL,17141,OGLE,8050.0,14352.0,24193.0
2016,ILLINOIS,IL,17143,PEORIA,38060.0,35633.0,78503.0
2016,ILLINOIS,IL,17145,PERRY,2462.0,6855.0,9853.0
2016,ILLINOIS,IL,17147,PIATT,2645.0,5634.0,9008.0
2016,ILLINOIS,IL,17149,PIKE,1413.0,5754.0,7530.0
2016,ILLINOIS,IL,17151,POPE,375.0,1678.0,2142.0
2016,ILLINOIS,IL,17153,PULASKI,962.0,1675.0,2735.0
2016,ILLINOIS,IL,17155,PUTNAM,1147.0,1767.0,3111.0
2016,ILLINOIS,IL,17157,RANDOLPH,3439.0,10023.0,14194.0
2016,ILLINOIS,IL,17159,RICHLAND,1584.0,5739.0,7684.0
2016,ILLINOIS,IL,17161,ROCK ISLAND,32298.0,26998.0,63994.0
2016,ILLINOIS,IL,17163,ST. CLAIR,60756.0,53857.0,120580.0
2016,ILLINOIS,IL,17165,SALINE,2572.0,8276.0,11384.0
2016,ILLINOIS,IL,17167,SANGAMON,40907.0,49944.0,98373.0
2016,ILLINOIS,IL,17169,SCHUYLER,1075.0,2524.0,3828.0
2016,ILLINOIS,IL,17171,SCOTT,535.0,1966.0,2608.0
2016,ILLINOIS,IL,17173,SHELBY,2288.0,8229.0,11010.0
2016,ILLINOIS,IL,17175,STARK,751.0,1778.0,2743.0
2016,ILLINOIS,IL,17177,STEPHENSON,7768.0,11083.0,20343.0
2016,ILLINOIS,IL,17179,TAZEWELL,20685.0,38707.0,64400.0
2016,ILLINOIS,IL,17181,UNION,2402.0,5790.0,8537.0
2016,ILLINOIS,IL,17183,VERMILION,10039.0,19087.0,30570.0
2016,ILLINOIS,IL,17185,WABASH,1151.0,4047.0,5464.0
2016,ILLINOIS,IL,17187,WARREN,2987.0,4275.0,7807.0
2016,ILLINOIS,IL,17189,WASHINGTON,1448.0,5571.0,7427.0
2016,ILLINOIS,IL,17191,WAYNE,1048.0,6967.0,8261.0
2016,ILLINOIS,IL,17193,WHITE,1412.0,5640.0,7335.0
2016,ILLINOIS,IL,17195,WHITESIDE,11035.0,12615.0,25582.0
2016,ILLINOIS,IL,17197,WILL,151927.0,132720.0,300904.0
2016,ILLINOIS,IL,17199,WILLIAMSON,8581.0,21570.0,31852.0
2016,ILLINOIS,IL,17201,WINNEBAGO,55713.0,55624.0,118376.0
2016,ILLINOIS,IL,17203,WOODFORD,5092.0,13207.0,19864.0
2016,INDIANA,IN,18001,ADAMS,2805.0,9648.0,13090.0
2016,INDIANA,IN,18003,ALLEN,55382.0,83930.0,147137.0
2016,INDIANA,IN,18005,BARTHOLOMEW,9841.0,20640.0,32490.0
2016,INDIANA,IN,18007,BENTON,860.0,2579.0,3666.0
2016,INDIANA,IN,18009,BLACKFORD,1243.0,3350.0,4839.0
2016,INDIANA,IN,18011,BOONE,10181.0,19654.0,32178.0
2016,INDIANA,IN,18013,BROWN,2518.0,5016.0,7945.0
2016,INDIANA,IN,18015,CARROLL,1892.0,6273.0,8643.0
2016,INDIANA,IN,18017,CASS,3759.0,9701.0,14209.0
2016,INDIANA,IN,18019,CLARK,18808.0,30035.0,51147.0
2016,INDIANA,IN,18021,CLAY,2306.0,8531.0,11282.0
2016,INDIANA,IN,18023,CLINTON,2819.0,8531.0,11936.0
2016,INDIANA,IN,18025,CRAWFORD,1323.0,3015.0,4593.0
2016,INDIANA,IN,18027,DAVIESS,1800.0,8545.0,10768.0
2016,INDIANA,IN,18029,DEARBORN,4883.0,18113.0,23987.0
2016,INDIANA,IN,18031,DECATUR,2121.0,8490.0,11127.0
2016,INDIANA,IN,18033,DEKALB,3942.0,12054.0,16902.0
2016,INDIANA,IN,18035,DELAWARE,18153.0,24263.0,45123.0
2016,INDIANA,IN,18037,DUBOIS,5389.0,13365.0,19984.0
2016,INDIANA,IN,18039,ELKHART,20740.0,41867.0,65630.0
2016,INDIANA,IN,18041,FAYETTE,2252.0,6839.0,9530.0
2016,INDIANA,IN,18043,FLOYD,13945.0,21432.0,37425.0
2016,INDIANA,IN,18045,FOUNTAIN,1476.0,5662.0,7492.0
2016,INDIANA,IN,18047,FRANKLIN,1969.0,8669.0,11013.0
2016,INDIANA,IN,18049,FULTON,1960.0,6010.0,8374.0
2016,INDIANA,IN,18051,GIBSON,3721.0,11081.0,15484.0
2016,INDIANA,IN,18053,GRANT,7010.0,17008.0,25312.0
2016,INDIANA,IN,18055,GREENE,2929.0,10277.0,13801.0
2016,INDIANA,IN,18057,HAMILTON,57263.0,87404.0,154256.0
2016,INDIANA,IN,18059,HANCOCK,8904.0,25074.0,36181.0
2016,INDIANA,IN,18061,HARRISON,4783.0,12943.0,18558.0
2016,INDIANA,IN,18063,HENDRICKS,22600.0,48337.0,75559.0
2016,INDIANA,IN,18065,HENRY,5124.0,13895.0,20155.0
2016,INDIANA,IN,18067,HOWARD,11215.0,23675.0,36843.0
2016,INDIANA,IN,18069,HUNTINGTON,3506.0,11649.0,16043.0
2016,INDIANA,IN,18071,JACKSON,3843.0,12859.0,17573.0
2016,INDIANA,IN,18073,JASPER,3329.0,9382.0,13378.0
2016,INDIANA,IN,18075,JAY,1889.0,5697.0,7986.0
2016,INDIANA,IN,18077,JEFFERSON,4326.0,8546.0,13544.0
2016,INDIANA,IN,18079,JENNINGS,2364.0,8224.0,11150.0
2016,INDIANA,IN,18081,JOHNSON,17318.0,45456.0,66500.0
2016,INDIANA,IN,18083,KNOX,3772.0,11077.0,15516.0
2016,INDIANA,IN,18085,KOSCIUSKO,6313.0,23935.0,32084.0
2016,INDIANA,IN,18087,LAGRANGE,2080.0,7025.0,9566.0
2016,INDIANA,IN,18089,LAKE,116935.0,75625.0,201205.0
2016,INDIANA,IN,18091,LAPORTE,19798.0,22687.0,45203.0
2016,INDIANA,IN,18093,LAWRENCE,4210.0,14035.0,19152.0
2016,INDIANA,IN,18095,MADISON,18595.0,32376.0,53909.0
2016,INDIANA,IN,18097,MARION,212899.0,130360.0,362372.0
2016,INDIANA,IN,18099,MARSHALL,4798.0,12288.0,18082.0
2016,INDIANA,IN,18101,MARTIN,881.0,3697.0,4809.0
2016,INDIANA,IN,18103,MIAMI,2766.0,9975.0,13482.0
2016,INDIANA,IN,18105,MONROE,34216.0,20592.0,58454.0
2016,INDIANA,IN,18107,MONTGOMERY,3362.0,11059.0,15156.0
2016,INDIANA,IN,18109,MORGAN,6040.0,23674.0,31280.0
2016,INDIANA,IN,18111,NEWTON,1404.0,4077.0,5795.0
2016,INDIANA,IN,18113,NOBLE,3904.0,12198.0,16890.0
2016,INDIANA,IN,18115,OHIO,686.0,2118.0,2921.0
2016,INDIANA,IN,18117,ORANGE,2048.0,5803.0,8192.0
2016,INDIANA,IN,18119,OWEN,1946.0,6153.0,8557.0
2016,INDIANA,IN,18121,PARKE,1441.0,4863.0,6582.0
2016,INDIANA,IN,18123,PERRY,3062.0,4556.0,8055.0
2016,INDIANA,IN,18125,PIKE,1297.0,4398.0,5977.0
2016,INDIANA,IN,18127,PORTER,33676.0,38832.0,77190.0
2016,INDIANA,IN,18129,POSEY,3521.0,8404.0,12467.0
2016,INDIANA,IN,18131,PULASKI,1327.0,3854.0,5459.0
2016,INDIANA,IN,18133,PUTNAM,3356.0,10637.0,14715.0
2016,INDIANA,IN,18135,RANDOLPH,2446.0,7517.0,10458.0
2016,INDIANA,IN,18137,RIPLEY,2471.0,9806.0,12810.0
2016,INDIANA,IN,18139,RUSH,1525.0,5292.0,7214.0
2016,INDIANA,IN,18141,ST. JOSEPH,52252.0,52021.0,110060.0
2016,INDIANA,IN,18143,SCOTT,2642.0,6074.0,9101.0
